realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter,webpage
8465,stan,prodaja,80.0,1934,,,,True,Samostalno,3,,68000.0,Beograd,Dušanovac,https://www.nekretnine.rs/stambeni-objekti/stanovi/dusanovac-80m2-pr-ta-uknj/NkMWRcEqTB4/
8466,stan,prodaja,72.0,,,,,True,Samostalno,3,,66000.0,Beograd,Labudovo brdo,https://www.nekretnine.rs/stambeni-objekti/stanovi/labudovo-b-72m2-pr-eg-uknj/NkGpvwN2QD0/
8467,stan,prodaja,58.0,2014,,,5,,Centralno,2,,61950.0,Beograd,Karaburma,https://www.nekretnine.rs/stambeni-objekti/stanovi/karaburma-58m2-v-cg/NksC6igsMt81/
8468,stan,prodaja,84.0,,,3,,,Centralno,3,,198000.0,Beograd,Vračar (Hram),https://www.nekretnine.rs/stambeni-objekti/stanovi/vracar-neimar-dorda-vajferta-84-m2/Nk79uNMVeBj/
8469,stan,prodaja,90.0,1970,,,,True,Samostalno,3,,59500.0,Beograd,Mali mokri lug,https://www.nekretnine.rs/stambeni-objekti/stanovi/mali-mokri-lug-90m2-pr-ta-uknj/Nk0Z6coCsMo/
8470,stan,prodaja,42.0,,,,2,True,Centralno,1,,95000.0,Beograd,Gornji Dorćol,https://www.nekretnine.rs/stambeni-objekti/stanovi/dorcol-kpetra-42m2-ii-cg-uknj/NkwDFbX9IMH/
8471,stan,prodaja,67.0,,,,2,True,Samostalno,3,,67000.0,Beograd,Mali mokri lug,https://www.nekretnine.rs/stambeni-objekti/stanovi/zvezdara-z-davidovica-67m2-ii-ta-uknj/NkwbFbvUGAm/
8472,stan,prodaja,66.0,2010,,,,True,Centralno,2,,54000.0,Beograd,Rospi ćuprija,https://www.nekretnine.rs/stambeni-objekti/stanovi/rospi-cuprija-66m2-vpr-cg-uknj/Nkk7a7lg050/
8473,stan,prodaja,58.0,2014,,,5,,Centralno,2,,61950.0,Beograd,Karaburma,https://www.nekretnine.rs/stambeni-objekti/stanovi/karaburma-58m2-v-cg/NkW_arWb0s5/
8474,stan,prodaja,65.0,1930,,,1,True,Centralno,3,,85000.0,Beograd,Kalenić pijaca,https://www.nekretnine.rs/stambeni-objekti/stanovi/kalenic-p-65m2-i-cg-uknj/NkxA2IRDc4g/
