realty_id,type,offer_type,square_meters,year_built,land_area,total_floors,floor,registered,heating_type,total_rooms,total_bathrooms,price,city,quarter,webpage
18765,kuca,izdavanje,450.0,,,,-1,,Centralno,13,7,3500.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/kuce/30452-izdavanje-kuca-vozdovac-3500-eur/1866814/
16305,kuca,izdavanje,182.0,,,,-1,,"Samostalno, Klima",5,3,3500.0,Beograd,Golf naselje,https://www.nekretnine.rs/stambeni-objekti/kuce/41352-izdavanje-kuca-diplomatska-kolonija-3500-eur/NkYQSwcACwR/
19065,kuca,izdavanje,180.0,,,,1,,,6,3,3500.0,Beograd,Zvezdara,https://www.nekretnine.rs/stambeni-objekti/kuce/prelepa-nova-porodicna-kuca-ispod-zvezdarske-sume/106151/
21549,kuca,izdavanje,450.0,,,2,,True,"Podno, Samostalno, Klima",6,,3500.0,Beograd,Dedinje (25. maj),https://www.nekretnine.rs/stambeni-objekti/kuce/dedinje-partizanov-stadion-ekskluzivna-vila-450m2-sa-bazenom/NkJxGrO-MOH/
16304,kuca,izdavanje,500.0,,,,-1,,"Centralno, Klima",15,4,3500.0,Beograd,Voždovac,https://www.nekretnine.rs/stambeni-objekti/kuce/18369-izdavanje-kuca-vozdovac-3500-eur/NkwmqFlxYoe/
20462,kuca,izdavanje,420.0,,,,,,Samostalno,11,,3500.0,Beograd,Dedinje (Beli dvor),https://www.nekretnine.rs/stambeni-objekti/kuce/420m2-4t-dedinje-kuca/NkVx2Ntxd2a/
20616,kuca,izdavanje,275.0,,,,,,,5,,3500.0,Beograd,Stari Grad,https://www.nekretnine.rs/stambeni-objekti/kuce/stari-grad-dorcol-kapetan-misina-50-275m2-3500eur/NkAdyr3I4hy/
20627,kuca,izdavanje,870.0,,,,,,,5,,3500.0,Beograd,Batajnica,https://www.nekretnine.rs/stambeni-objekti/kuce/zemun-batajnica-majora-zorana-radosavljevica-50-870m2-3500eur/NkPfMVI4I-N0/
19008,kuca,izdavanje,400.0,,,,,,"Samostalno, Klima",5,,3500.0,Beograd,Zemun (Centar),https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-beograd-zemun-centar/200411/
17622,kuca,izdavanje,320.0,,,,-1,,Samostalno,,,3500.0,Beograd,Dedinje (Beli dvor),https://www.nekretnine.rs/stambeni-objekti/kuce/dedinje-320m2-agencijski-id-6123/1986163/
19787,kuca,izdavanje,275.0,,,,,True,"Samostalno, Klima",10,1,3500.0,Beograd,Kalemegdan,https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-kalemegdan-id2131/Nk7kWpekIxw/
